time,io,ctlmode,ctlbrake,ctlthrottle,ctlgear_location,vehicle_speed,engine_rpm,driving_mode,throttle_percentage,brake_percentage,gear_location, imu
1562208649.9603,0,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.0251643359661
1562208649.9624,1,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.0347383320332
1562208649.9707,0,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.0347383320332
1562208649.9723,1,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.032614916563
1562208649.9811,0,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.032614916563
1562208649.9824,1,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.0318512320518
1562208649.9905,0,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.0318512320518
1562208649.9923,1,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.0318512320518
1562208650.0008,0,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.0233389437199
1562208650.0027,1,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.0233389437199
1562208650.0103,0,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.0331737101078
1562208650.0124,1,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.0416859984398
1562208650.0211,0,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.0416859984398
1562208650.0227,1,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.024102628231
1562208650.0306,0,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.024102628231
1562208650.0324,1,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.024102628231
1562208650.0411,0,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0490434467793
1562208650.0424,1,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0490434467793
1562208650.0505,0,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0472366809845
1562208650.0523,1,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0472366809845
1562208650.0613,0,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0640191137791
1562208650.0624,1,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0640191137791
1562208650.0707,0,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0441260635853
1562208650.0724,1,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0441260635853
1562208650.0812,0,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0610947608948
1562208650.0824,1,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0610947608948
1562208650.0906,0,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.037606805563
1562208650.0924,1,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.037606805563
1562208650.1009,0,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0640191137791
1562208650.1024,1,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0640191137791
1562208650.1104,0,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0588409602642
1562208650.1123,1,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0588409602642
1562208650.1209,0,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0500679016113
1562208650.1224,1,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0500679016113
1562208650.1304,0,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0489130616188
1562208650.1323,1,1,4.5,0,1,4.17000007629,nan,1,0.0,4.0,1,-0.0489130616188
1562208650.1408,0,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0722333788872
1562208650.1426,1,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0722333788872
1562208650.1506,0,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0684522092342
1562208650.1528,1,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0684522092342
1562208650.1610,0,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0722706317902
1562208650.1624,1,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0722706317902
1562208650.1704,0,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0878609716892
1562208650.1723,1,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0539235770702
1562208650.1813,0,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0539235770702
1562208650.1836,1,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0675767660141
1562208650.1923,1,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0675767660141
1562208650.1908,0,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0675767660141
1562208650.2006,0,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0538304448128
1562208650.2023,1,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0483356416225
1562208650.2103,0,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0483356416225
1562208650.2122,1,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0483356416225
1562208650.2207,0,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0559166073799
1562208650.2223,1,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0559166073799
1562208650.2310,0,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0588037073612
1562208650.2322,1,1,4.5,0,1,4.13000011444,nan,1,0.0,4.0,1,-0.0588037073612
1562208650.2403,0,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.0503286719322
1562208650.2422,1,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.0499747693539
1562208650.2505,0,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.0499747693539
1562208650.2526,1,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.0499747693539
1562208650.2609,0,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.0439584255219
1562208650.2622,1,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.0439584255219
1562208650.2702,0,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.0171363353729
1562208650.2722,1,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.0333972275257
1562208650.2806,0,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.0333972275257
1562208650.2823,1,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.0333972275257
1562208650.2910,0,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.00614672899246
1562208650.2922,1,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.00614672899246
1562208650.3003,0,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.0174902379513
1562208650.3023,1,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.0174902379513
1562208650.3109,0,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.00907108187675
1562208650.3122,1,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.018123537302
1562208650.3203,0,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.018123537302
1562208650.3224,1,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.0117346644402
1562208650.3306,0,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.0117346644402
1562208650.3322,1,1,4.5,0,1,4.09000015259,nan,1,0.0,4.0,1,-0.0117346644402
1562208650.3409,0,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.0364705920219
1562208650.3422,1,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.0377558171749
1562208650.3503,0,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.0377558171749
1562208650.3524,1,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.0445730984211
1562208650.3608,0,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.0445730984211
1562208650.3622,1,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.0658072531223
1562208650.3701,0,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.0658072531223
1562208650.3722,1,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.0658072531223
1562208650.3805,0,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.0685825943947
1562208650.3823,1,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.0685825943947
1562208650.3909,0,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.062957406044
1562208650.3922,1,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.0794418156147
1562208650.4001,0,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.0794418156147
1562208650.4023,1,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.0794418156147
1562208650.4104,0,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.100936740637
1562208650.4122,1,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.100936740637
1562208650.4208,0,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.0824593007565
1562208650.4223,1,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.0824593007565
1562208650.4300,0,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.0839680433273
1562208650.4322,1,1,4.5,0,1,4.03999996185,nan,1,0.0,4.0,1,-0.0839680433273
1562208650.4406,0,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0820122659206
1562208650.4423,1,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0820122659206
1562208650.4509,0,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0655278563499
1562208650.4522,1,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0655278563499
1562208650.4604,0,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0699236989021
1562208650.4623,1,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0513531267643
1562208650.4705,0,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0513531267643
1562208650.4723,1,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0513531267643
1562208650.4809,0,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0558234751225
1562208650.4823,1,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0558234751225
1562208650.4901,0,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0225938856602
1562208650.4923,1,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0225938856602
1562208650.5006,0,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0341981649399
1562208650.5023,1,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0280328094959
1562208650.5110,0,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0280328094959
1562208650.5123,1,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0280328094959
1562208650.5203,0,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0458024442196
1562208650.5224,1,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0458024442196
1562208650.5307,0,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0223703682423
1562208650.5323,1,1,4.5,0,1,3.99000000954,nan,1,0.0,4.0,1,-0.0223703682423
1562208650.5411,0,1,4.5,0,1,3.95000004768,nan,1,0.0,4.0,1,-0.0414624810219
1562208650.5423,1,1,4.5,0,1,3.95000004768,nan,1,0.0,4.0,1,-0.0414624810219
1562208650.5504,0,1,4.5,0,1,3.95000004768,nan,1,0.0,4.0,1,-0.0309199094772
1562208650.5523,1,1,4.5,0,1,3.95000004768,nan,1,0.0,4.0,1,-0.0309199094772
1562208650.5608,0,1,4.5,0,1,3.95000004768,nan,1,0.0,4.0,1,-0.03881752491
1562208650.5623,1,1,4.5,0,1,3.95000004768,nan,1,0.0,4.0,1,-0.03881752491
1562208650.5711,0,1,4.5,0,1,3.95000004768,nan,1,0.0,4.0,1,-0.0289268791676
1562208650.5724,1,1,4.5,0,1,3.95000004768,nan,1,0.0,4.0,1,-0.0361911952496
1562208650.5806,0,1,4.5,0,1,3.95000004768,nan,1,0.0,4.0,1,-0.0361911952496
1562208650.5823,1,1,4.5,0,1,3.95000004768,nan,1,0.0,4.0,1,-0.0361911952496
